"('Karlsplatz', 'Scheidplatz', 0.04430362549944601, 3.044303625499446)",1,0
"('Pasing', 'Obersendling', 0.33313657780663486, 3.333136577806635)",1,0
"('Arabellapark', 'Scheidplatz', 0.05578128212249613, 3.055781282122496)",1,0
"('Sendlinger Tor', 'Feldmoching', 0.25097570933925367, 3.2509757093392535)",1,0
"('Olympia Einkaufszentrum', 'Ostbahnhof', 0.2426904535443138, 3.2426904535443137)",1,0
"('Ostbahnhof', 'Mangfallplatz', 0.4270070968047378, 3.4270070968047377)",1,0
"('Klinikum Grosshadern', 'Ostbahnhof', 0.6264069128243821, 3.626406912824382)",1,0
"('Olympia Einkaufszentrum', 'Feldmoching', 0.30077230223206924, 3.3007723022320694)",1,0
"('Feldmoching', 'Heimeranplatz', 0.5240295803905293, 3.524029580390529)",1,0
"('Laim', 'Pasing', 0.21705421724432764, 3.2170542172443275)",1,0
"('Giesing', 'Olympia Einkaufszentrum', 0.11416097349005573, 3.1141609734900557)",1,0
"('Munchner Freiheit', 'Laim', 0.08766690643388932, 3.0876669064338893)",1,0
"('Pasing', 'Hauptbahnhof', 0.36911660135835156, 3.3691166013583516)",1,0
"('Ostbahnhof', 'Westpark', 0.02447669049075175, 3.0244766904907516)",1,0
"('Hauptbahnhof', 'Milbertshofen', 0.38637939706186303, 3.386379397061863)",1,0
"('Mangfallplatz', 'Neuperlach Zentrum', 0.5261403850478384, 3.5261403850478383)",1,0
"('Hauptbahnhof', 'Feldmoching', 0.05311732256710657, 3.0531173225671067)",1,0
"('Neuperlach Zentrum', 'Trudering', 0.14393548806019046, 3.1439354880601904)",1,0
"('Milbertshofen', 'Ostbahnhof', 0.3440643758618607, 3.3440643758618607)",1,0
"('Hauptbahnhof', 'Obersendling', 0.08265487430792438, 3.0826548743079245)",1,0
"('Hauptbahnhof', 'Rotkreuzplatz', 0.29982894250746034, 3.2998289425074603)",1,0
"('Innsbrucker Ring', 'Obersendling', 0.15449765123908754, 3.1544976512390877)",1,0
"('Studentenstadt', 'Ostbahnhof', 0.02686309933520982, 3.02686309933521)",1,0
"('Rotkreuzplatz', 'Heimeranplatz', 0.55484204521597, 3.55484204521597)",1,0
"('Neuperlach Zentrum', 'Hauptbahnhof', 0.6684755680996164, 3.668475568099616)",1,0
"('Mangfallplatz', 'Karlsplatz', 0.039544870877160465, 3.0395448708771604)",1,0
"('Obersendling', 'Theresienstrasse', 0.3244327905012028, 3.324432790501203)",1,0
"('Feldmoching', 'Neuperlach Zentrum', 0.19486233838620318, 3.194862338386203)",1,0
"('Heimeranplatz', 'Laim', 0.2598735641799446, 3.259873564179945)",1,0
"('Obersendling', 'Laim', 0.409058655204642, 3.409058655204642)",1,0
"('Pasing', 'Heimeranplatz', 0.498539653914814, 3.498539653914814)",1,0
"('Klinikum Grosshadern', 'Sendlinger Tor', 0.03607998126959965, 3.0360799812695998)",1,0
"('Arabellapark', 'Rotkreuzplatz', 0.5829150823034897, 3.5829150823034897)",1,0
"('Heimeranplatz', 'Olympia Einkaufszentrum', 0.012697856776801634, 3.0126978567768017)",1,0
"('Scheidplatz', 'Westpark', 0.2452942873965107, 3.2452942873965105)",1,0
"('Munchner Freiheit', 'Klinikum Grosshadern', 0.15558929490166, 3.15558929490166)",1,0
"('Neuperlach Zentrum', 'Milbertshofen', 0.23395832463667884, 3.2339583246366788)",1,0
"('Karlsplatz', 'Heimeranplatz', 0.5006470449159198, 3.5006470449159197)",1,0
"('Rotkreuzplatz', 'Milbertshofen', 0.8062267635580557, 3.8062267635580556)",1,0
"('Obersendling', 'Heimeranplatz', 0.6133761158006817, 3.6133761158006816)",1,0
"('Giesing', 'Innsbrucker Ring', 0.09696686857146397, 3.0969668685714637)",1,0
"('Sendlinger Tor', 'Heimeranplatz', 0.016795505142173216, 3.016795505142173)",1,0
"('Mangfallplatz', 'Theresienstrasse', 0.6087980220747029, 3.608798022074703)",1,0
"('Westpark', 'Ostbahnhof', 0.5965844606729835, 3.5965844606729833)",1,0
"('Innsbrucker Ring', 'Laim', 0.5556913649051979, 3.555691364905198)",1,0
"('Obersendling', 'Studentenstadt', 0.240070699833604, 3.240070699833604)",1,0
"('Hauptbahnhof', 'Sendlinger Tor', 0.1437859866444847, 3.1437859866444846)",1,0
"('Trudering', 'Munchner Freiheit', 0.46183441194086194, 3.461834411940862)",1,0
"('Feldmoching', 'Studentenstadt', 0.3081358608890683, 3.3081358608890685)",1,0
"('Innsbrucker Ring', 'Scheidplatz', 0.12420181760983086, 3.1242018176098307)",1,0
