Harras;Rotkreuzplatz;7284.903444
Harras;Obersendling;4198.405989
Harras;Trudering;11677.05887
Harras;Westpark;1566.319625
Harras;Klinikum Grosshadern;5594.966274
Harras;Mangfallplatz;8330.077225
Milbertshofen;Hauptbahnhof;4909.071391
Milbertshofen;Sendlinger Tor;5747.588248
Milbertshofen;Giesing;9520.984586
Milbertshofen;Scheidplatz;1144.675512
Milbertshofen;Theresienstrasse;3508.588019
Milbertshofen;Munchner Freiheit;2870.109864
Milbertshofen;Studentenstadt;5745.3376
Milbertshofen;Arabellapark;9800.777306
Milbertshofen;Karlsplatz;5266.577485
Milbertshofen;Heimeranplatz;7300.089536
Milbertshofen;Ostbahnhof;7979.627144
Milbertshofen;Innsbrucker Ring;9586.696673
Milbertshofen;Neuperlach Zentrum;13071.44182
Milbertshofen;Laim;9348.625533
Milbertshofen;Pasing;12592.34224
Milbertshofen;Olympia Einkaufszentrum;11296.41167
Milbertshofen;Harras;9114.065881
Milbertshofen;Milbertshofen;0
Milbertshofen;Feldmoching;5488.674462
Milbertshofen;Rotkreuzplatz;7988.979758
Milbertshofen;Obersendling;10882.51385
Milbertshofen;Trudering;13215.95455
Milbertshofen;Westpark;10680.38551
Milbertshofen;Klinikum Grosshadern;14709.03215
Milbertshofen;Mangfallplatz;10708.64318
Feldmoching;Hauptbahnhof;10397.74585
Feldmoching;Sendlinger Tor;11236.26271
Feldmoching;Giesing;15009.65905
Feldmoching;Scheidplatz;6633.349975
Feldmoching;Theresienstrasse;8997.262482
Feldmoching;Munchner Freiheit;8358.784326
Feldmoching;Studentenstadt;11234.01206
Feldmoching;Arabellapark;15289.45177
Feldmoching;Karlsplatz;10755.25195
Feldmoching;Heimeranplatz;12788.764
Feldmoching;Ostbahnhof;13468.30161
Feldmoching;Innsbrucker Ring;15075.37114
Feldmoching;Neuperlach Zentrum;18560.11628
Feldmoching;Laim;14837.3
Feldmoching;Pasing;18081.0167
Feldmoching;Olympia Einkaufszentrum;16785.08614
Feldmoching;Harras;14602.74034
Feldmoching;Milbertshofen;5488.674462
Feldmoching;Feldmoching;0
Feldmoching;Rotkreuzplatz;13477.65422
Feldmoching;Obersendling;16371.18831
Feldmoching;Trudering;18704.62901
Feldmoching;Westpark;16169.05997
Feldmoching;Klinikum Grosshadern;20197.70662
Feldmoching;Mangfallplatz;16197.31764
Rotkreuzplatz;Hauptbahnhof;3079.908953
Rotkreuzplatz;Sendlinger Tor;3918.42581
Rotkreuzplatz;Giesing;7691.822148
Rotkreuzplatz;Scheidplatz;6846.748554
Rotkreuzplatz;Theresienstrasse;4480.391739
Rotkreuzplatz;Munchner Freiheit;6704.065753
Rotkreuzplatz;Studentenstadt;9579.293489
Rotkreuzplatz;Arabellapark;9196.652034
Rotkreuzplatz;Karlsplatz;3437.415048
Rotkreuzplatz;Heimeranplatz;5470.927098
Rotkreuzplatz;Ostbahnhof;7063.479954
Rotkreuzplatz;Innsbrucker Ring;8125.803626
Rotkreuzplatz;Neuperlach Zentrum;11610.54878
Rotkreuzplatz;Laim;7519.463096
Rotkreuzplatz;Pasing;10763.1798
Rotkreuzplatz;Olympia Einkaufszentrum;3307.431917
Rotkreuzplatz;Harras;7284.903444
Rotkreuzplatz;Milbertshofen;7988.979758
Rotkreuzplatz;Feldmoching;13477.65422
Rotkreuzplatz;Rotkreuzplatz;0
Rotkreuzplatz;Obersendling;9053.351412
Rotkreuzplatz;Trudering;11755.0615
Rotkreuzplatz;Westpark;8851.223069
